year_month,department_name,region_name,revenue,opex,capex,profit,headcount,profit_margin,revenue_variance,tickets_resolved,sla_breaches,cycle_time,utilization,backlog
2023-04,Marketing,Latin America,665060.6,426744.83,62660.4,175655.37,18.0,26.41,8.97,40,0,3.47,87.57,115.0
2023-04,Marketing,North America,1050835.18,659921.84,101545.09,289368.25,30.0,27.54,-5.89,89,3,2.95,91.99,242.0
2023-04,Operations,Asia Pacific,426031.11,285852.55,56853.94,83324.62,28.0,19.56,-6.8,174,10,3.83,89.81,480.0
2023-04,Operations,Europe,547314.26,388973.15,67524.23,90816.88,29.0,16.59,19.4,231,8,4.1,90.14,731.0
2023-04,Operations,Latin America,408994.59,291808.72,54895.13,62290.74,23.0,15.23,12.1,143,3,3.23,92.46,340.0
2023-04,Operations,North America,646175.45,433947.04,80449.79,131778.62,38.0,20.39,3.98,295,13,4.39,75.83,842.0
2023-04,Product,Asia Pacific,575572.32,370743.52,98451.66,106377.14,30.0,18.48,3.67,93,4,6.26,94.75,241.0
2023-04,Product,Europe,645947.87,501223.56,105895.19,38829.12,30.0,6.01,-9.31,118,4,5.97,88.52,307.0
2023-04,Product,Latin America,508336.58,329307.19,112161.03,66868.37,23.0,13.15,6.01,66,2,7.1,89.1,139.0
2023-04,Product,North America,868486.66,639044.05,203694.19,25748.41,41.0,2.96,8.89,150,4,7.57,71.94,378.0
2023-04,Sales,Asia Pacific,1347705.96,1024029.57,62916.11,260760.28,35.0,19.35,-7.32,71,2,1.98,85.7,172.0
2023-04,Sales,Europe,1820233.9,1173926.14,87346.93,558960.83,37.0,30.71,27.86,93,5,1.89,70.34,244.0
2023-04,Sales,Latin America,1186437.69,909431.01,66539.35,210467.32,28.0,17.74,8.64,51,2,2.21,91.52,169.0
2023-04,Sales,North America,1897718.63,1435595.99,113579.02,348543.63,43.0,18.37,-5.35,109,3,2.03,82.19,274.0
2023-05,Customer Support,Asia Pacific,393913.2,251766.68,35549.92,106596.6,47.0,27.06,15.22,481,20,1.29,80.86,1500.0
2023-05,Customer Support,Europe,351594.12,257588.13,29200.5,64805.49,50.0,18.43,-20.07,623,17,0.85,72.81,1643.0
2023-05,Customer Support,Latin America,278686.2,181516.53,24543.24,72626.43,35.0,26.06,16.86,339,20,1.22,81.47,918.0
2023-05,Customer Support,North America,484641.35,340000.9,33162.99,111477.47,67.0,23.0,-9.37,810,63,1.13,92.0,1385.0
2023-05,Engineering,Asia Pacific,936778.69,586557.85,150168.0,200052.84,60.0,21.36,-10.48,125,5,6.36,84.74,392.0
2023-05,Engineering,Europe,1011780.04,765288.35,167906.43,78585.26,66.0,7.77,7.7,169,5,6.23,82.28,475.0
2023-05,Engineering,Latin America,686441.83,481121.03,95231.02,110089.77,44.0,16.04,-14.12,105,7,4.68,82.63,325.0
2023-05,Engineering,North America,1255667.75,806060.91,224254.3,225352.53,79.0,17.95,-9.6,203,4,5.07,80.26,663.0
2023-05,Finance,Asia Pacific,213281.61,163751.39,6836.14,42694.09,17.0,20.02,-17.27,36,2,1.43,84.35,101.0
2023-05,Finance,Europe,277211.8,191880.37,9409.82,75921.61,20.0,27.39,16.51,43,3,1.76,71.6,128.0
2023-05,Finance,Latin America,209569.57,156144.91,5312.82,48111.85,13.0,22.96,20.34,27,1,1.35,88.89,49.0
2023-05,Finance,North America,355116.84,252055.51,9329.04,93732.28,24.0,26.39,15.29,56,3,1.24,79.92,119.0
2023-05,HR,Asia Pacific,161803.88,97429.08,3293.37,61081.43,12.0,37.75,-22.32,27,0,2.93,83.2,58.0
2023-05,HR,Europe,186406.93,146965.39,3427.31,36014.22,13.0,19.32,-5.99,36,2,2.45,85.0,88.0
2023-05,HR,Latin America,135074.09,90340.03,2723.68,42010.38,8.0,31.1,1.49,19,1,2.09,71.09,37.0
2023-05,HR,North America,209057.35,165632.65,4480.79,38943.91,15.0,18.63,-17.17,48,1,2.85,93.52,118.0
2023-05,Marketing,Asia Pacific,689098.27,482448.63,72926.58,133723.06,23.0,19.41,13.84,57,1,3.39,78.09,146.0
2023-05,Marketing,Europe,870424.36,547792.01,93668.9,228963.44,27.0,26.3,35.15,74,3,2.56,74.71,211.0
2023-05,Marketing,Latin America,532654.17,405072.42,60965.85,66615.9,16.0,12.51,-12.72,42,2,3.62,73.9,121.0
2023-05,Marketing,North America,1057333.52,819536.81,97378.99,140417.72,32.0,13.28,-5.31,96,3,3.32,94.64,258.0
2023-05,Operations,Asia Pacific,509636.88,331499.91,70282.02,107854.95,26.0,21.16,11.49,169,8,4.75,78.43,501.0
2023-05,Operations,Europe,507427.66,391582.58,51920.49,63924.59,33.0,12.6,10.7,220,11,3.62,90.28,765.0
2023-05,Operations,Latin America,400870.93,278643.43,54821.79,67405.71,21.0,16.81,9.88,124,7,3.51,90.76,348.0
2023-05,Operations,North America,611991.01,448260.62,80836.43,82893.97,40.0,13.54,-1.52,270,8,4.51,91.37,855.0
2023-05,Product,Asia Pacific,680097.88,522842.85,149202.17,8052.86,26.0,1.18,22.49,85,2,7.3,85.36,256.0
2023-05,Product,Europe,582234.11,373123.81,112659.75,96450.56,30.0,16.57,-18.26,115,4,7.66,82.08,314.0
2023-05,Product,Latin America,409380.38,304908.9,95919.72,8551.76,22.0,2.09,-14.63,64,1,4.82,82.7,151.0
2023-05,Product,North America,829636.44,663001.38,161630.59,5004.47,41.0,0.6,4.02,141,8,7.76,71.23,403.0
2023-05,Sales,Asia Pacific,1602241.86,1019927.37,94733.89,487580.6,33.0,30.43,10.18,65,5,2.03,94.23,173.0
2023-05,Sales,Europe,1749914.07,1368171.26,82954.05,298788.76,40.0,17.07,22.92,87,5,1.82,80.49,247.0
2023-05,Sales,Latin America,980760.74,683820.45,41368.76,255571.53,25.0,26.06,-10.2,55,1,2.39,89.59,170.0
2023-05,Sales,North America,2077733.64,1343140.4,99952.51,634640.74,43.0,30.54,3.63,110,6,2.21,86.99,281.0
2023-06,Customer Support,Asia Pacific,333249.03,209847.36,27688.64,95713.02,49.0,28.72,-2.52,447,11,1.2,92.88,1567.0
2023-06,Customer Support,Europe,422789.94,259511.59,31588.01,131690.34,49.0,31.15,-3.88,529,29,0.97,70.87,1700.0
2023-06,Customer Support,Latin America,241014.48,154089.63,17256.51,69668.34,34.0,28.91,1.07,365,12,0.93,75.21,973.0
2023-06,Customer Support,North America,415083.65,326925.21,38754.17,49404.28,66.0,11.9,-22.38,756,21,1.28,90.29,1401.0
2023-06,Engineering,Asia Pacific,842386.86,511995.63,120889.8,209501.42,61.0,24.87,-19.5,135,5,4.43,89.06,418.0
2023-06,Engineering,Europe,911442.87,553353.42,163749.66,194339.8,61.0,21.32,-2.98,182,6,4.37,75.66,492.0
2023-06,Engineering,Latin America,710303.43,522156.38,106924.56,81222.49,48.0,11.43,-11.13,108,4,4.61,75.44,327.0
2023-06,Engineering,North America,1243004.18,832522.41,177115.04,233366.73,79.0,18.77,-10.51,231,8,6.19,89.54,663.0
2023-06,Finance,Asia Pacific,245522.24,155541.61,6806.79,83173.85,17.0,33.88,-4.76,34,0,1.26,80.65,107.0
2023-06,Finance,Europe,241666.16,163223.93,6940.62,71501.61,19.0,29.59,1.57,44,1,1.64,86.54,134.0
2023-06,Finance,Latin America,193574.44,141136.46,5007.63,47430.36,13.0,24.5,11.16,25,0,1.28,85.14,52.0
2023-06,Finance,North America,347606.69,265545.43,12047.46,70013.8,21.0,20.14,12.85,60,1,1.34,86.33,119.0
2023-06,HR,Asia Pacific,197544.25,124105.16,4367.33,69071.75,10.0,34.97,-5.16,29,1,2.97,76.22,61.0
2023-06,HR,Europe,219833.37,147390.67,3593.13,68849.57,12.0,31.32,10.87,35,1,2.66,87.07,92.0
2023-06,HR,Latin America,130639.49,98638.94,2448.28,29552.27,9.0,22.62,-1.84,22,0,2.97,88.12,37.0
2023-06,HR,North America,223657.12,152691.45,3649.75,67315.92,14.0,30.1,-11.39,45,3,2.61,73.36,120.0
2023-06,Marketing,Asia Pacific,775156.61,605443.67,77297.28,92415.66,22.0,11.92,28.06,57,4,3.61,70.41,148.0
2023-06,Marketing,Europe,701350.26,498737.12,64281.87,138331.27,25.0,19.72,8.9,63,1,3.89,86.39,217.0
2023-06,Marketing,Latin America,615496.1,376711.55,56567.79,182216.76,17.0,29.6,0.85,42,1,3.87,86.64,129.0
2023-06,Marketing,North America,789646.61,522401.64,70789.14,196455.83,29.0,24.88,-29.28,84,5,3.61,75.18,263.0
2023-06,Operations,Asia Pacific,405586.97,320855.65,43744.23,40987.09,31.0,10.11,-11.27,180,10,3.31,91.06,524.0
2023-06,Operations,Europe,449518.92,351472.5,47256.21,50790.21,34.0,11.3,-1.94,229,15,4.07,81.7,810.0
2023-06,Operations,Latin America,399553.25,240789.07,48172.32,110591.86,23.0,27.68,9.52,134,2,4.38,70.32,348.0
2023-06,Operations,North America,556837.92,421321.55,56730.59,78785.78,39.0,14.15,-10.4,279,20,3.84,94.74,863.0
2023-06,Product,Asia Pacific,553146.2,407543.75,89625.11,55977.34,30.0,10.12,-0.37,92,4,5.63,81.9,264.0
2023-06,Product,Europe,639009.38,485767.1,111451.35,41790.94,29.0,6.54,-10.29,112,2,4.89,87.39,323.0
2023-06,Product,Latin America,391325.1,282522.07,70150.62,38652.41,22.0,9.88,-18.39,67,4,6.15,85.09,162.0
2023-06,Product,North America,797439.54,589480.05,150716.2,57243.3,41.0,7.18,-0.02,162,10,7.44,85.97,415.0
2023-06,Sales,Asia Pacific,1542633.49,955620.38,83498.8,503514.31,33.0,32.64,6.09,69,1,2.43,91.33,176.0
2023-06,Sales,Europe,1774114.48,1332207.17,79785.65,362121.66,38.0,20.41,24.62,88,5,1.95,75.32,253.0
2023-06,Sales,Latin America,1052223.59,680736.98,59321.62,312164.99,26.0,29.67,-3.65,50,3,1.81,79.84,170.0
2023-06,Sales,North America,1584483.03,1197250.05,77979.81,309253.17,50.0,19.52,-20.97,120,6,2.31,87.01,288.0
2023-07,Customer Support,Asia Pacific,309331.99,188867.39,26984.49,93480.11,43.0,30.22,-9.52,498,32,1.13,84.57,1615.0
2023-07,Customer Support,Europe,363319.3,287248.97,31614.54,44455.8,56.0,12.24,-17.4,537,19,1.03,75.83,1763.0
2023-07,Customer Support,Latin America,261876.4,186687.32,21793.0,53396.08,33.0,20.39,9.81,323,23,0.92,72.28,1021.0
2023-07,Customer Support,North America,383444.91,254765.98,31408.67,97270.26,66.0,25.37,-28.3,757,29,0.91,78.18,1496.0
2023-07,Engineering,Asia Pacific,1013465.43,649792.36,166708.95,196964.13,59.0,19.43,-3.15,128,7,5.84,91.49,442.0
2023-07,Engineering,Europe,983216.17,614165.48,136136.84,232913.85,70.0,23.69,4.66,164,12,5.62,72.04,496.0
2023-07,Engineering,Latin America,702802.52,496819.43,92578.4,113404.69,42.0,16.14,-12.07,97,3,4.6,78.97,344.0
2023-07,Engineering,North America,1060103.03,699239.13,132921.62,227942.27,84.0,21.5,-23.68,240,17,4.68,70.87,675.0
2023-07,Finance,Asia Pacific,237513.09,171021.36,7784.49,58707.23,18.0,24.72,-7.87,40,1,1.57,76.47,113.0
2023-07,Finance,Europe,227908.41,166979.86,7764.66,53163.89,19.0,23.33,-4.21,48,3,1.66,73.77,142.0
2023-07,Finance,Latin America,176715.73,118104.11,5616.3,52995.32,12.0,29.99,1.48,28,0,1.86,74.52,56.0
2023-07,Finance,North America,262917.16,168581.43,6312.99,88022.74,21.0,33.48,-14.65,61,2,1.64,88.35,125.0
2023-07,HR,Asia Pacific,180569.77,138950.16,3151.76,38467.85,11.0,21.3,-13.31,28,0,2.7,72.12,66.0
2023-07,HR,Europe,183773.69,141672.88,3440.25,38660.56,13.0,21.04,-7.31,34,0,2.14,71.81,97.0
2023-07,HR,Latin America,137712.42,97372.26,2903.33,37436.83,8.0,27.18,3.48,22,1,3.16,90.29,40.0
2023-07,HR,North America,196916.52,131061.45,4435.73,61419.34,15.0,31.19,-21.98,44,1,2.2,74.19,125.0
2023-07,Marketing,Asia Pacific,691550.7,517504.99,77594.68,96451.03,25.0,13.95,14.25,55,3,2.8,85.08,155.0
2023-07,Marketing,Europe,726260.25,558998.41,68653.54,98608.3,27.0,13.58,12.77,68,2,2.75,88.4,217.0
2023-07,Marketing,Latin America,448872.11,305401.47,48006.98,95463.65,18.0,21.27,-26.45,42,1,2.92,90.9,135.0
2023-07,Marketing,North America,998451.15,712685.54,110315.86,175449.75,33.0,17.57,-10.58,93,6,2.99,74.5,268.0
2023-07,Operations,Asia Pacific,506924.63,376657.68,71954.14,58312.82,28.0,11.5,10.9,193,6,4.66,88.69,539.0
2023-07,Operations,Europe,450142.34,296365.72,59388.73,94387.89,32.0,20.97,-1.8,209,8,4.71,77.36,841.0
2023-07,Operations,Latin America,387083.87,272897.95,50301.31,63884.61,21.0,16.5,6.1,130,6,5.04,85.99,352.0
2023-07,Operations,North America,567365.76,412445.87,59543.99,95375.9,40.0,16.81,-8.7,288,7,3.34,72.36,896.0
2023-07,Product,Asia Pacific,554047.05,391008.36,103471.28,59567.41,29.0,10.75,-0.21,86,3,5.25,85.51,271.0
2023-07,Product,Europe,634490.57,405061.74,135358.95,94069.87,33.0,14.83,-10.92,104,6,7.31,79.33,341.0
2023-07,Product,Latin America,471823.49,300624.88,78698.89,92499.72,22.0,19.6,-1.6,70,4,6.44,85.69,175.0
2023-07,Product,North America,767052.28,609011.72,167378.85,-9338.3,42.0,-1.22,-3.83,139,5,4.88,73.43,419.0
2023-07,Sales,Asia Pacific,1319809.64,851799.48,72428.65,395581.51,38.0,29.97,-9.24,72,4,2.0,86.96,187.0
2023-07,Sales,Europe,1587782.69,1142387.17,91484.71,353910.8,35.0,22.29,11.53,92,5,1.82,88.05,267.0
2023-07,Sales,Latin America,988268.51,783015.17,48323.41,156929.93,27.0,15.88,-9.51,60,2,2.01,74.14,172.0
2023-07,Sales,North America,1686548.24,1137435.88,93091.51,456020.85,45.0,27.04,-15.88,121,7,2.09,70.72,289.0
2023-08,Customer Support,Asia Pacific,340186.53,228836.94,31984.95,79364.64,45.0,23.33,-0.5,497,10,1.24,76.79,1618.0
2023-08,Customer Support,Europe,394456.0,247221.01,37052.29,110182.7,55.0,27.93,-10.32,632,26,0.85,82.34,1873.0
2023-08,Customer Support,Latin America,266413.12,200625.93,24973.81,40813.38,34.0,15.32,11.72,370,26,1.1,84.36,1081.0
2023-08,Customer Support,North America,480541.69,296658.24,39033.26,144850.19,68.0,30.14,-10.14,818,54,1.13,82.94,1523.0
2023-08,Engineering,Asia Pacific,854995.41,570508.24,149822.69,134664.49,53.0,15.75,-18.29,145,7,5.7,92.43,445.0
2023-08,Engineering,Europe,1078612.46,755540.37,150653.08,172419.0,68.0,15.99,14.81,168,8,5.05,74.46,527.0
2023-08,Engineering,Latin America,718446.69,500759.93,89895.05,127791.71,50.0,17.79,-10.11,98,5,6.0,70.91,363.0
2023-08,Engineering,North America,1127225.45,738728.13,173018.14,215479.18,76.0,19.12,-18.85,216,8,5.79,85.28,682.0
2023-08,Finance,Asia Pacific,224986.08,175455.35,7083.03,42447.71,16.0,18.87,-12.73,36,1,1.45,94.0,116.0
2023-08,Finance,Europe,212467.82,152200.11,7053.12,53214.59,19.0,25.05,-10.7,46,1,1.36,90.01,147.0
2023-08,Finance,Latin America,152530.76,119243.26,5052.55,28234.95,14.0,18.51,-12.41,27,1,1.78,78.5,56.0
2023-08,Finance,North America,296064.14,182358.64,9532.49,104173.01,25.0,35.19,-3.89,55,2,1.37,80.27,134.0
2023-08,HR,Asia Pacific,147437.11,92306.04,2599.06,52532.0,12.0,35.63,-29.22,27,0,2.94,90.09,68.0
2023-08,HR,Europe,154731.98,102932.98,3055.72,48743.28,12.0,31.5,-21.96,31,2,2.54,85.58,101.0
2023-08,HR,Latin America,128103.44,77400.33,2084.94,48618.16,9.0,37.95,-3.74,20,0,2.1,78.49,41.0
2023-08,HR,North America,194964.07,146474.6,3858.98,44630.5,14.0,22.89,-22.75,45,2,2.89,92.05,128.0
2023-08,Marketing,Asia Pacific,620317.39,384534.09,68646.7,167136.6,25.0,26.94,2.48,54,2,2.62,83.78,156.0
2023-08,Marketing,Europe,734646.64,524670.97,68540.38,141435.29,25.0,19.25,14.07,63,1,2.55,89.81,229.0
2023-08,Marketing,Latin America,557591.37,401554.12,60239.18,95798.07,17.0,17.18,-8.64,42,3,2.69,89.11,135.0
2023-08,Marketing,North America,950423.3,620133.79,92066.08,238223.43,28.0,25.06,-14.88,89,4,2.83,84.81,273.0
2023-08,Operations,Asia Pacific,436755.31,283868.61,49125.02,103761.68,31.0,23.76,-4.46,173,6,4.91,84.29,554.0
2023-08,Operations,Europe,539592.92,329823.4,64379.07,145390.45,35.0,26.94,17.71,227,8,4.51,92.97,859.0
2023-08,Operations,Latin America,336515.93,208611.59,32564.43,95339.91,25.0,28.33,-7.76,128,6,3.76,93.58,374.0
2023-08,Operations,North America,566702.59,394653.65,75016.28,97032.66,37.0,17.12,-8.81,292,7,3.9,74.34,917.0
2023-08,Product,Asia Pacific,587205.36,403354.99,134800.44,49049.92,27.0,8.35,5.76,84,4,7.41,75.34,278.0
2023-08,Product,Europe,684955.9,499028.37,148919.07,37008.46,35.0,5.4,-3.83,106,7,6.3,79.69,353.0
2023-08,Product,Latin America,383459.83,255094.39,84551.12,43814.32,22.0,11.43,-20.03,75,3,5.88,81.01,182.0
2023-08,Product,North America,769308.24,471400.48,146920.84,150986.93,37.0,19.63,-3.55,158,11,6.46,94.19,450.0
2023-08,Sales,Asia Pacific,1396463.26,855179.17,71968.35,469315.75,32.0,33.61,-3.97,76,3,2.16,71.45,197.0
2023-08,Sales,Europe,1266211.13,971810.09,56721.7,237679.35,36.0,18.77,-11.06,100,4,2.55,90.59,276.0
2023-08,Sales,Latin America,870241.1,667329.44,36862.93,166048.73,25.0,19.08,-20.32,50,3,2.42,75.93,175.0
2023-08,Sales,North America,1782056.97,1153564.6,88514.7,539977.66,46.0,30.3,-11.12,119,4,1.89,74.36,307.0
2023-09,Customer Support,Asia Pacific,274012.11,178526.13,21482.06,74003.93,49.0,27.01,-19.85,493,18,1.2,77.21,1637.0
2023-09,Customer Support,Europe,404339.67,249989.13,27966.69,126383.86,57.0,31.26,-8.08,589,13,1.09,76.86,1876.0
2023-09,Customer Support,Latin America,286559.33,188413.4,23275.22,74870.71,37.0,26.13,20.16,380,15,1.1,85.25,1123.0
2023-09,Customer Support,North America,406494.22,290306.3,37847.48,78340.44,57.0,19.27,-23.99,826,42,1.26,80.18,1688.0
2023-09,Engineering,Asia Pacific,876737.31,681109.76,113190.8,82436.75,60.0,9.4,-16.22,130,4,4.71,86.84,445.0
2023-09,Engineering,Europe,943074.89,597536.03,133245.01,212293.85,64.0,22.51,0.39,168,9,5.79,83.95,528.0
2023-09,Engineering,Latin America,649180.49,480536.07,93899.99,74744.43,46.0,11.51,-18.78,109,3,4.78,83.2,367.0
2023-09,Engineering,North America,1121516.16,839425.67,149946.57,132143.92,72.0,11.78,-19.26,232,15,5.13,90.44,706.0
2023-09,Finance,Asia Pacific,212363.44,143948.8,7358.2,61056.44,19.0,28.75,-17.63,36,2,1.64,91.67,122.0
2023-09,Finance,Europe,202709.38,152514.08,7038.0,43157.31,19.0,21.29,-14.8,43,3,1.68,91.18,151.0
2023-09,Finance,Latin America,172061.52,135133.94,6115.88,30811.71,13.0,17.91,-1.2,28,1,1.2,71.0,57.0
2023-09,Finance,North America,282358.95,203631.45,8228.0,70499.5,21.0,24.97,-8.33,56,1,1.62,85.93,142.0
2023-09,HR,Asia Pacific,140295.88,88513.25,2738.08,49044.54,11.0,34.96,-32.65,28,1,2.53,86.03,73.0
2023-09,HR,Europe,166385.78,113307.67,3991.65,49086.46,12.0,29.5,-16.08,32,0,2.84,83.43,103.0
2023-09,HR,Latin America,117871.46,72773.06,2171.87,42926.53,10.0,36.42,-11.43,22,1,2.81,74.43,43.0
2023-09,HR,North America,199642.8,158072.05,3422.38,38148.37,16.0,19.11,-20.9,42,1,2.38,79.0,131.0
2023-09,Marketing,Asia Pacific,601273.0,417212.13,68734.11,115326.76,22.0,19.18,-0.67,51,3,2.68,82.79,156.0
2023-09,Marketing,Europe,782611.19,556857.4,64318.44,161435.35,28.0,20.63,21.52,67,5,3.46,71.56,229.0
2023-09,Marketing,Latin America,443436.42,292478.19,49310.98,101647.24,18.0,22.92,-27.34,45,1,3.76,93.62,135.0
2023-09,Marketing,North America,744698.8,528694.04,72002.37,144002.39,34.0,19.34,-33.31,92,3,3.15,93.16,287.0
2023-09,Operations,Asia Pacific,489742.13,298759.88,49288.3,141693.95,31.0,28.93,7.14,180,4,5.15,70.43,588.0
2023-09,Operations,Europe,473094.45,300808.96,65653.55,106631.94,32.0,22.54,3.21,213,9,5.08,87.32,895.0
2023-09,Operations,Latin America,301135.81,183052.14,29224.82,88858.85,24.0,29.51,-17.46,135,2,4.58,94.51,400.0
2023-09,Operations,North America,513133.6,342027.09,72411.55,98694.95,38.0,19.23,-17.43,299,6,5.02,82.96,921.0
2023-09,Product,Asia Pacific,552456.97,372463.59,122519.58,57473.81,27.0,10.4,-0.49,99,7,5.62,74.24,287.0
2023-09,Product,Europe,545397.92,386554.82,117586.49,41256.61,33.0,7.56,-23.43,117,9,6.68,90.42,368.0
2023-09,Product,Latin America,396709.66,272286.2,88284.71,36138.74,23.0,9.11,-17.27,72,2,4.81,78.57,195.0
2023-09,Product,North America,642053.58,510748.04,146558.6,-15253.07,39.0,-2.38,-19.5,163,9,6.01,91.56,455.0
2023-09,Sales,Asia Pacific,1397668.6,1080220.67,68678.31,248769.62,35.0,17.8,-3.88,71,5,1.6,70.69,208.0
2023-09,Sales,Europe,1391700.61,974731.91,80995.03,335973.67,41.0,24.14,-2.24,88,3,2.31,94.33,291.0
2023-09,Sales,Latin America,1137640.62,841209.3,47399.18,249032.13,29.0,21.89,4.17,52,1,1.84,80.65,182.0
2023-09,Sales,North America,1809113.83,1324757.14,73753.98,410602.71,46.0,22.7,-9.77,129,3,2.04,91.24,322.0
2023-10,Customer Support,Asia Pacific,328407.7,218247.26,23730.56,86429.88,47.0,26.32,-3.94,497,20,1.01,94.55,1714.0
2023-10,Customer Support,Europe,315372.86,203911.17,25149.11,86312.58,51.0,27.37,-28.3,632,13,1.03,77.84,1960.0
2023-10,Customer Support,Latin America,287848.82,222662.7,24940.33,40245.79,34.0,13.98,20.7,377,17,0.92,80.3,1176.0
2023-10,Customer Support,North America,447740.65,348252.74,36812.23,62675.69,65.0,14.0,-16.27,703,50,1.14,74.26,1714.0
2023-10,Engineering,Asia Pacific,860373.24,682614.71,132731.46,45027.07,64.0,5.23,-17.78,135,6,4.51,77.54,450.0
2023-10,Engineering,Europe,973167.75,634670.67,117310.72,221186.36,68.0,22.73,3.59,160,11,6.49,74.1,529.0
2023-10,Engineering,Latin America,694422.74,537202.6,107626.04,49594.1,48.0,7.14,-13.12,110,6,5.59,79.68,386.0
2023-10,Engineering,North America,1192986.88,797409.0,201136.07,194441.82,75.0,16.3,-14.12,236,10,4.48,78.9,714.0
2023-10,Finance,Asia Pacific,236886.36,182796.82,8086.91,46002.63,17.0,19.42,-8.11,35,1,1.27,71.15,122.0
2023-10,Finance,Europe,224133.47,137529.97,6231.55,80371.95,19.0,35.86,-5.8,49,1,1.75,88.94,155.0
2023-10,Finance,Latin America,160524.96,98270.35,5204.02,57050.59,12.0,35.54,-7.82,26,1,1.84,75.89,61.0
2023-10,Finance,North America,279895.28,189820.36,9997.15,80077.77,26.0,28.61,-9.13,61,3,1.6,80.86,146.0
2023-10,HR,Asia Pacific,150478.39,110219.94,3141.61,37116.84,12.0,24.67,-27.76,27,0,2.01,82.73,75.0
2023-10,HR,Europe,170956.87,117834.64,3729.62,49392.62,13.0,28.89,-13.78,35,1,3.06,94.9,106.0
2023-10,HR,Latin America,137191.46,97907.2,2496.52,36787.75,9.0,26.81,3.08,22,1,3.15,85.7,46.0
2023-10,HR,North America,207474.6,153256.4,4591.41,49626.79,15.0,23.92,-17.8,49,3,3.05,79.1,131.0
2023-10,Marketing,Asia Pacific,751123.82,486968.78,80558.99,183596.04,24.0,24.44,24.09,60,1,3.83,77.05,160.0
2023-10,Marketing,Europe,687228.38,546333.41,66279.42,74615.55,26.0,10.86,6.71,68,4,3.89,93.45,229.0
2023-10,Marketing,Latin America,447248.68,328895.26,36926.55,81426.88,18.0,18.21,-26.72,38,1,3.49,93.61,139.0
2023-10,Marketing,North America,836220.65,554520.19,83321.69,198378.77,30.0,23.72,-25.11,94,3,3.4,74.56,298.0
2023-10,Operations,Asia Pacific,417368.93,302194.71,50981.8,64192.42,27.0,15.38,-8.7,201,5,4.28,84.83,609.0
2023-10,Operations,Europe,444757.92,278754.53,63048.32,102955.07,30.0,23.15,-2.98,226,7,3.32,74.49,900.0
2023-10,Operations,Latin America,313490.2,201482.84,36281.77,75725.6,24.0,24.16,-14.07,128,5,3.3,79.89,404.0
2023-10,Operations,North America,532551.78,409172.53,51900.89,71478.36,42.0,13.42,-14.31,315,20,3.73,71.13,921.0
2023-10,Product,Asia Pacific,569458.39,350951.19,110931.16,107576.04,28.0,18.89,2.57,102,7,5.5,72.51,290.0
2023-10,Product,Europe,621504.86,453251.98,122230.79,46022.09,33.0,7.4,-12.74,105,6,7.6,75.92,382.0
2023-10,Product,Latin America,378426.59,279403.2,84616.53,14406.85,21.0,3.81,-21.08,72,4,6.82,78.4,197.0
2023-10,Product,North America,796231.39,600002.49,134656.48,61572.42,41.0,7.73,-0.17,139,5,4.94,80.81,478.0
2023-10,Sales,Asia Pacific,1495667.19,1030047.78,69428.78,396190.63,36.0,26.49,2.86,81,2,2.25,71.08,209.0
2023-10,Sales,Europe,1661901.42,1315607.07,74706.84,271587.5,38.0,16.34,16.74,92,5,2.12,78.27,300.0
2023-10,Sales,Latin America,951100.42,710752.24,39026.64,201321.54,25.0,21.17,-12.91,56,1,1.62,74.29,188.0
2023-10,Sales,North America,1535455.65,1061890.51,73532.34,400032.8,51.0,26.05,-23.42,132,4,1.82,83.14,324.0
2023-11,Customer Support,Asia Pacific,364670.52,279662.78,23994.9,61012.84,50.0,16.73,6.67,480,31,0.84,74.02,1784.0
2023-11,Customer Support,Europe,336719.36,256772.15,27786.15,52161.06,54.0,15.49,-23.45,598,28,1.08,92.48,2076.0
2023-11,Customer Support,Latin America,250178.24,182152.14,18526.5,49499.61,40.0,19.79,4.91,346,16,0.95,85.18,1188.0
2023-11,Customer Support,North America,482504.1,372358.07,45744.98,64401.05,65.0,13.35,-9.77,808,39,1.23,76.18,1716.0
2023-11,Engineering,Asia Pacific,809981.59,493976.83,109711.0,206293.76,55.0,25.47,-22.59,127,3,5.87,78.14,466.0
2023-11,Engineering,Europe,1064092.35,823181.76,180567.06,60343.54,68.0,5.67,13.27,168,5,4.66,72.37,540.0
2023-11,Engineering,Latin America,688298.06,542789.48,107803.01,37705.57,50.0,5.48,-13.88,109,5,6.4,70.54,402.0
2023-11,Engineering,North America,1092117.47,846855.75,165664.78,79596.94,79.0,7.29,-21.38,231,11,5.82,81.03,729.0
2023-11,Finance,Asia Pacific,224881.03,150328.25,6871.85,67680.93,16.0,30.1,-12.77,36,1,1.82,71.11,124.0
2023-11,Finance,Europe,286001.38,218534.09,9472.49,57994.81,18.0,20.28,20.2,50,2,1.76,91.41,158.0
2023-11,Finance,Latin America,182627.47,116391.78,4795.58,61440.12,13.0,33.64,4.87,29,1,1.53,83.5,62.0
2023-11,Finance,North America,340085.35,220591.6,10408.94,109084.81,22.0,32.08,10.41,58,4,1.34,77.78,151.0
2023-11,HR,Asia Pacific,147448.58,110150.83,3097.19,34200.57,12.0,23.19,-29.21,30,1,2.32,79.54,77.0
2023-11,HR,Europe,209252.31,139225.56,3933.3,66093.45,13.0,31.59,5.54,36,0,2.91,70.89,113.0
