date,date_key,department_id,region_id,tickets_resolved,sla_breaches,cycle_time,utilization,backlog,year,quarter,month,month_name,year_month,department_name,region_name,sla_breach_rate,tickets_per_headcount
2023-04-01,20230401,7,4,313,20,0.99,70.98,878,2023,Q2,4,April,2023-04,Customer Support,Latin America,6.39,10.43
2023-04-01,20230401,8,1,150,4,7.57,71.94,378,2023,Q2,4,April,2023-04,Product,North America,2.67,5.0
2023-04-01,20230401,8,2,118,4,5.97,88.52,307,2023,Q2,4,April,2023-04,Product,Europe,3.39,3.93
2023-04-01,20230401,8,3,93,4,6.26,94.75,241,2023,Q2,4,April,2023-04,Product,Asia Pacific,4.3,3.1
2023-04-01,20230401,8,4,66,2,7.1,89.1,139,2023,Q2,4,April,2023-04,Product,Latin America,3.03,2.2
2023-05-01,20230501,1,1,203,4,5.07,80.26,663,2023,Q2,5,May,2023-05,Engineering,North America,1.97,6.77
2023-05-01,20230501,1,2,169,5,6.23,82.28,475,2023,Q2,5,May,2023-05,Engineering,Europe,2.96,5.63
2023-05-01,20230501,1,3,125,5,6.36,84.74,392,2023,Q2,5,May,2023-05,Engineering,Asia Pacific,4.0,4.17
2023-05-01,20230501,1,4,105,7,4.68,82.63,325,2023,Q2,5,May,2023-05,Engineering,Latin America,6.67,3.5
2023-05-01,20230501,2,1,110,6,2.21,86.99,281,2023,Q2,5,May,2023-05,Sales,North America,5.45,3.67
2023-05-01,20230501,2,2,87,5,1.82,80.49,247,2023,Q2,5,May,2023-05,Sales,Europe,5.75,2.9
2023-05-01,20230501,2,3,65,5,2.03,94.23,173,2023,Q2,5,May,2023-05,Sales,Asia Pacific,7.69,2.17
2023-05-01,20230501,2,4,55,1,2.39,89.59,170,2023,Q2,5,May,2023-05,Sales,Latin America,1.82,1.83
2023-05-01,20230501,3,1,96,3,3.32,94.64,258,2023,Q2,5,May,2023-05,Marketing,North America,3.12,3.2
2023-05-01,20230501,3,2,74,3,2.56,74.71,211,2023,Q2,5,May,2023-05,Marketing,Europe,4.05,2.47
2023-05-01,20230501,3,3,57,1,3.39,78.09,146,2023,Q2,5,May,2023-05,Marketing,Asia Pacific,1.75,1.9
2023-05-01,20230501,3,4,42,2,3.62,73.9,121,2023,Q2,5,May,2023-05,Marketing,Latin America,4.76,1.4
2023-05-01,20230501,4,1,270,8,4.51,91.37,855,2023,Q2,5,May,2023-05,Operations,North America,2.96,9.0
2023-05-01,20230501,4,2,220,11,3.62,90.28,765,2023,Q2,5,May,2023-05,Operations,Europe,5.0,7.33
2023-05-01,20230501,4,3,169,8,4.75,78.43,501,2023,Q2,5,May,2023-05,Operations,Asia Pacific,4.73,5.63
2023-05-01,20230501,4,4,124,7,3.51,90.76,348,2023,Q2,5,May,2023-05,Operations,Latin America,5.65,4.13
2023-05-01,20230501,5,1,56,3,1.24,79.92,119,2023,Q2,5,May,2023-05,Finance,North America,5.36,1.87
2023-05-01,20230501,5,2,43,3,1.76,71.6,128,2023,Q2,5,May,2023-05,Finance,Europe,6.98,1.43
2023-05-01,20230501,5,3,36,2,1.43,84.35,101,2023,Q2,5,May,2023-05,Finance,Asia Pacific,5.56,1.2
2023-05-01,20230501,5,4,27,1,1.35,88.89,49,2023,Q2,5,May,2023-05,Finance,Latin America,3.7,0.9
2023-05-01,20230501,6,1,48,1,2.85,93.52,118,2023,Q2,5,May,2023-05,HR,North America,2.08,1.6
2023-05-01,20230501,6,2,36,2,2.45,85.0,88,2023,Q2,5,May,2023-05,HR,Europe,5.56,1.2
2023-05-01,20230501,6,3,27,0,2.93,83.2,58,2023,Q2,5,May,2023-05,HR,Asia Pacific,0.0,0.9
2023-05-01,20230501,6,4,19,1,2.09,71.09,37,2023,Q2,5,May,2023-05,HR,Latin America,5.26,0.63
2023-05-01,20230501,7,1,810,63,1.13,92.0,1385,2023,Q2,5,May,2023-05,Customer Support,North America,7.78,27.0
2023-05-01,20230501,7,2,623,17,0.85,72.81,1643,2023,Q2,5,May,2023-05,Customer Support,Europe,2.73,20.77
2023-05-01,20230501,7,3,481,20,1.29,80.86,1500,2023,Q2,5,May,2023-05,Customer Support,Asia Pacific,4.16,16.03
2023-05-01,20230501,7,4,339,20,1.22,81.47,918,2023,Q2,5,May,2023-05,Customer Support,Latin America,5.9,11.3
2023-05-01,20230501,8,1,141,8,7.76,71.23,403,2023,Q2,5,May,2023-05,Product,North America,5.67,4.7
2023-05-01,20230501,8,2,115,4,7.66,82.08,314,2023,Q2,5,May,2023-05,Product,Europe,3.48,3.83
2023-05-01,20230501,8,3,85,2,7.3,85.36,256,2023,Q2,5,May,2023-05,Product,Asia Pacific,2.35,2.83
2023-05-01,20230501,8,4,64,1,4.82,82.7,151,2023,Q2,5,May,2023-05,Product,Latin America,1.56,2.13
2023-06-01,20230601,1,1,231,8,6.19,89.54,663,2023,Q2,6,June,2023-06,Engineering,North America,3.46,7.7
2023-06-01,20230601,1,2,182,6,4.37,75.66,492,2023,Q2,6,June,2023-06,Engineering,Europe,3.3,6.07
2023-06-01,20230601,1,3,135,5,4.43,89.06,418,2023,Q2,6,June,2023-06,Engineering,Asia Pacific,3.7,4.5
2023-06-01,20230601,1,4,108,4,4.61,75.44,327,2023,Q2,6,June,2023-06,Engineering,Latin America,3.7,3.6
2023-06-01,20230601,2,1,120,6,2.31,87.01,288,2023,Q2,6,June,2023-06,Sales,North America,5.0,4.0
2023-06-01,20230601,2,2,88,5,1.95,75.32,253,2023,Q2,6,June,2023-06,Sales,Europe,5.68,2.93
2023-06-01,20230601,2,3,69,1,2.43,91.33,176,2023,Q2,6,June,2023-06,Sales,Asia Pacific,1.45,2.3
2023-06-01,20230601,2,4,50,3,1.81,79.84,170,2023,Q2,6,June,2023-06,Sales,Latin America,6.0,1.67
2023-06-01,20230601,3,1,84,5,3.61,75.18,263,2023,Q2,6,June,2023-06,Marketing,North America,5.95,2.8
2023-06-01,20230601,3,2,63,1,3.89,86.39,217,2023,Q2,6,June,2023-06,Marketing,Europe,1.59,2.1
2023-06-01,20230601,3,3,57,4,3.61,70.41,148,2023,Q2,6,June,2023-06,Marketing,Asia Pacific,7.02,1.9
2023-06-01,20230601,3,4,42,1,3.87,86.64,129,2023,Q2,6,June,2023-06,Marketing,Latin America,2.38,1.4
2023-06-01,20230601,4,1,279,20,3.84,94.74,863,2023,Q2,6,June,2023-06,Operations,North America,7.17,9.3
2023-06-01,20230601,4,2,229,15,4.07,81.7,810,2023,Q2,6,June,2023-06,Operations,Europe,6.55,7.63
2023-06-01,20230601,4,3,180,10,3.31,91.06,524,2023,Q2,6,June,2023-06,Operations,Asia Pacific,5.56,6.0
2023-06-01,20230601,4,4,134,2,4.38,70.32,348,2023,Q2,6,June,2023-06,Operations,Latin America,1.49,4.47
2023-06-01,20230601,5,1,60,1,1.34,86.33,119,2023,Q2,6,June,2023-06,Finance,North America,1.67,2.0
2023-06-01,20230601,5,2,44,1,1.64,86.54,134,2023,Q2,6,June,2023-06,Finance,Europe,2.27,1.47
2023-06-01,20230601,5,3,34,0,1.26,80.65,107,2023,Q2,6,June,2023-06,Finance,Asia Pacific,0.0,1.13
2023-06-01,20230601,5,4,25,0,1.28,85.14,52,2023,Q2,6,June,2023-06,Finance,Latin America,0.0,0.83
2023-06-01,20230601,6,1,45,3,2.61,73.36,120,2023,Q2,6,June,2023-06,HR,North America,6.67,1.5
2023-06-01,20230601,6,2,35,1,2.66,87.07,92,2023,Q2,6,June,2023-06,HR,Europe,2.86,1.17
2023-06-01,20230601,6,3,29,1,2.97,76.22,61,2023,Q2,6,June,2023-06,HR,Asia Pacific,3.45,0.97
2023-06-01,20230601,6,4,22,0,2.97,88.12,37,2023,Q2,6,June,2023-06,HR,Latin America,0.0,0.73
2023-06-01,20230601,7,1,756,21,1.28,90.29,1401,2023,Q2,6,June,2023-06,Customer Support,North America,2.78,25.2
2023-06-01,20230601,7,2,529,29,0.97,70.87,1700,2023,Q2,6,June,2023-06,Customer Support,Europe,5.48,17.63
2023-06-01,20230601,7,3,447,11,1.2,92.88,1567,2023,Q2,6,June,2023-06,Customer Support,Asia Pacific,2.46,14.9
2023-06-01,20230601,7,4,365,12,0.93,75.21,973,2023,Q2,6,June,2023-06,Customer Support,Latin America,3.29,12.17
2023-06-01,20230601,8,1,162,10,7.44,85.97,415,2023,Q2,6,June,2023-06,Product,North America,6.17,5.4
2023-06-01,20230601,8,2,112,2,4.89,87.39,323,2023,Q2,6,June,2023-06,Product,Europe,1.79,3.73
2023-06-01,20230601,8,3,92,4,5.63,81.9,264,2023,Q2,6,June,2023-06,Product,Asia Pacific,4.35,3.07
2023-06-01,20230601,8,4,67,4,6.15,85.09,162,2023,Q2,6,June,2023-06,Product,Latin America,5.97,2.23
2023-07-01,20230701,1,1,240,17,4.68,70.87,675,2023,Q3,7,July,2023-07,Engineering,North America,7.08,8.0
2023-07-01,20230701,1,2,164,12,5.62,72.04,496,2023,Q3,7,July,2023-07,Engineering,Europe,7.32,5.47
2023-07-01,20230701,1,3,128,7,5.84,91.49,442,2023,Q3,7,July,2023-07,Engineering,Asia Pacific,5.47,4.27
2023-07-01,20230701,1,4,97,3,4.6,78.97,344,2023,Q3,7,July,2023-07,Engineering,Latin America,3.09,3.23
2023-07-01,20230701,2,1,121,7,2.09,70.72,289,2023,Q3,7,July,2023-07,Sales,North America,5.79,4.03
2023-07-01,20230701,2,2,92,5,1.82,88.05,267,2023,Q3,7,July,2023-07,Sales,Europe,5.43,3.07
2023-07-01,20230701,2,3,72,4,2.0,86.96,187,2023,Q3,7,July,2023-07,Sales,Asia Pacific,5.56,2.4
2023-07-01,20230701,2,4,60,2,2.01,74.14,172,2023,Q3,7,July,2023-07,Sales,Latin America,3.33,2.0
2023-07-01,20230701,3,1,93,6,2.99,74.5,268,2023,Q3,7,July,2023-07,Marketing,North America,6.45,3.1
2023-07-01,20230701,3,2,68,2,2.75,88.4,217,2023,Q3,7,July,2023-07,Marketing,Europe,2.94,2.27
2023-07-01,20230701,3,3,55,3,2.8,85.08,155,2023,Q3,7,July,2023-07,Marketing,Asia Pacific,5.45,1.83
2023-07-01,20230701,3,4,42,1,2.92,90.9,135,2023,Q3,7,July,2023-07,Marketing,Latin America,2.38,1.4
2023-07-01,20230701,4,1,288,7,3.34,72.36,896,2023,Q3,7,July,2023-07,Operations,North America,2.43,9.6
2023-07-01,20230701,4,2,209,8,4.71,77.36,841,2023,Q3,7,July,2023-07,Operations,Europe,3.83,6.97
2023-07-01,20230701,4,3,193,6,4.66,88.69,539,2023,Q3,7,July,2023-07,Operations,Asia Pacific,3.11,6.43
2023-07-01,20230701,4,4,130,6,5.04,85.99,352,2023,Q3,7,July,2023-07,Operations,Latin America,4.62,4.33
2023-07-01,20230701,5,1,61,2,1.64,88.35,125,2023,Q3,7,July,2023-07,Finance,North America,3.28,2.03
2023-07-01,20230701,5,2,48,3,1.66,73.77,142,2023,Q3,7,July,2023-07,Finance,Europe,6.25,1.6
2023-07-01,20230701,5,3,40,1,1.57,76.47,113,2023,Q3,7,July,2023-07,Finance,Asia Pacific,2.5,1.33
2023-07-01,20230701,5,4,28,0,1.86,74.52,56,2023,Q3,7,July,2023-07,Finance,Latin America,0.0,0.93
2023-07-01,20230701,6,1,44,1,2.2,74.19,125,2023,Q3,7,July,2023-07,HR,North America,2.27,1.47
2023-07-01,20230701,6,2,34,0,2.14,71.81,97,2023,Q3,7,July,2023-07,HR,Europe,0.0,1.13
2023-07-01,20230701,6,3,28,0,2.7,72.12,66,2023,Q3,7,July,2023-07,HR,Asia Pacific,0.0,0.93
2023-07-01,20230701,6,4,22,1,3.16,90.29,40,2023,Q3,7,July,2023-07,HR,Latin America,4.55,0.73
2023-07-01,20230701,7,1,757,29,0.91,78.18,1496,2023,Q3,7,July,2023-07,Customer Support,North America,3.83,25.23
2023-07-01,20230701,7,2,537,19,1.03,75.83,1763,2023,Q3,7,July,2023-07,Customer Support,Europe,3.54,17.9
2023-07-01,20230701,7,3,498,32,1.13,84.57,1615,2023,Q3,7,July,2023-07,Customer Support,Asia Pacific,6.43,16.6
2023-07-01,20230701,7,4,323,23,0.92,72.28,1021,2023,Q3,7,July,2023-07,Customer Support,Latin America,7.12,10.77
2023-07-01,20230701,8,1,139,5,4.88,73.43,419,2023,Q3,7,July,2023-07,Product,North America,3.6,4.63
2023-07-01,20230701,8,2,104,6,7.31,79.33,341,2023,Q3,7,July,2023-07,Product,Europe,5.77,3.47
2023-07-01,20230701,8,3,86,3,5.25,85.51,271,2023,Q3,7,July,2023-07,Product,Asia Pacific,3.49,2.87
2023-07-01,20230701,8,4,70,4,6.44,85.69,175,2023,Q3,7,July,2023-07,Product,Latin America,5.71,2.33
2023-08-01,20230801,1,1,216,8,5.79,85.28,682,2023,Q3,8,August,2023-08,Engineering,North America,3.7,7.2
2023-08-01,20230801,1,2,168,8,5.05,74.46,527,2023,Q3,8,August,2023-08,Engineering,Europe,4.76,5.6
2023-08-01,20230801,1,3,145,7,5.7,92.43,445,2023,Q3,8,August,2023-08,Engineering,Asia Pacific,4.83,4.83
2023-08-01,20230801,1,4,98,5,6.0,70.91,363,2023,Q3,8,August,2023-08,Engineering,Latin America,5.1,3.27
2023-08-01,20230801,2,1,119,4,1.89,74.36,307,2023,Q3,8,August,2023-08,Sales,North America,3.36,3.97
2023-08-01,20230801,2,2,100,4,2.55,90.59,276,2023,Q3,8,August,2023-08,Sales,Europe,4.0,3.33
2023-08-01,20230801,2,3,76,3,2.16,71.45,197,2023,Q3,8,August,2023-08,Sales,Asia Pacific,3.95,2.53
2023-08-01,20230801,2,4,50,3,2.42,75.93,175,2023,Q3,8,August,2023-08,Sales,Latin America,6.0,1.67
2023-08-01,20230801,3,1,89,4,2.83,84.81,273,2023,Q3,8,August,2023-08,Marketing,North America,4.49,2.97
2023-08-01,20230801,3,2,63,1,2.55,89.81,229,2023,Q3,8,August,2023-08,Marketing,Europe,1.59,2.1
2023-08-01,20230801,3,3,54,2,2.62,83.78,156,2023,Q3,8,August,2023-08,Marketing,Asia Pacific,3.7,1.8
2023-08-01,20230801,3,4,42,3,2.69,89.11,135,2023,Q3,8,August,2023-08,Marketing,Latin America,7.14,1.4
2023-08-01,20230801,4,1,292,7,3.9,74.34,917,2023,Q3,8,August,2023-08,Operations,North America,2.4,9.73
2023-08-01,20230801,4,2,227,8,4.51,92.97,859,2023,Q3,8,August,2023-08,Operations,Europe,3.52,7.57
2023-08-01,20230801,4,3,173,6,4.91,84.29,554,2023,Q3,8,August,2023-08,Operations,Asia Pacific,3.47,5.77
2023-08-01,20230801,4,4,128,6,3.76,93.58,374,2023,Q3,8,August,2023-08,Operations,Latin America,4.69,4.27
2023-08-01,20230801,5,1,55,2,1.37,80.27,134,2023,Q3,8,August,2023-08,Finance,North America,3.64,1.83
2023-08-01,20230801,5,2,46,1,1.36,90.01,147,2023,Q3,8,August,2023-08,Finance,Europe,2.17,1.53
2023-08-01,20230801,5,3,36,1,1.45,94.0,116,2023,Q3,8,August,2023-08,Finance,Asia Pacific,2.78,1.2
2023-08-01,20230801,5,4,27,1,1.78,78.5,56,2023,Q3,8,August,2023-08,Finance,Latin America,3.7,0.9
2023-08-01,20230801,6,1,45,2,2.89,92.05,128,2023,Q3,8,August,2023-08,HR,North America,4.44,1.5
2023-08-01,20230801,6,2,31,2,2.54,85.58,101,2023,Q3,8,August,2023-08,HR,Europe,6.45,1.03
2023-08-01,20230801,6,3,27,0,2.94,90.09,68,2023,Q3,8,August,2023-08,HR,Asia Pacific,0.0,0.9
2023-08-01,20230801,6,4,20,0,2.1,78.49,41,2023,Q3,8,August,2023-08,HR,Latin America,0.0,0.67
2023-08-01,20230801,7,1,818,54,1.13,82.94,1523,2023,Q3,8,August,2023-08,Customer Support,North America,6.6,27.27
2023-08-01,20230801,7,2,632,26,0.85,82.34,1873,2023,Q3,8,August,2023-08,Customer Support,Europe,4.11,21.07
2023-08-01,20230801,7,3,497,10,1.24,76.79,1618,2023,Q3,8,August,2023-08,Customer Support,Asia Pacific,2.01,16.57
2023-08-01,20230801,7,4,370,26,1.1,84.36,1081,2023,Q3,8,August,2023-08,Customer Support,Latin America,7.03,12.33
2023-08-01,20230801,8,1,158,11,6.46,94.19,450,2023,Q3,8,August,2023-08,Product,North America,6.96,5.27
2023-08-01,20230801,8,2,106,7,6.3,79.69,353,2023,Q3,8,August,2023-08,Product,Europe,6.6,3.53
2023-08-01,20230801,8,3,84,4,7.41,75.34,278,2023,Q3,8,August,2023-08,Product,Asia Pacific,4.76,2.8
2023-08-01,20230801,8,4,75,3,5.88,81.01,182,2023,Q3,8,August,2023-08,Product,Latin America,4.0,2.5
2023-09-01,20230901,1,1,232,15,5.13,90.44,706,2023,Q3,9,September,2023-09,Engineering,North America,6.47,7.73
2023-09-01,20230901,1,2,168,9,5.79,83.95,528,2023,Q3,9,September,2023-09,Engineering,Europe,5.36,5.6
2023-09-01,20230901,1,3,130,4,4.71,86.84,445,2023,Q3,9,September,2023-09,Engineering,Asia Pacific,3.08,4.33
2023-09-01,20230901,1,4,109,3,4.78,83.2,367,2023,Q3,9,September,2023-09,Engineering,Latin America,2.75,3.63
2023-09-01,20230901,2,1,129,3,2.04,91.24,322,2023,Q3,9,September,2023-09,Sales,North America,2.33,4.3
2023-09-01,20230901,2,2,88,3,2.31,94.33,291,2023,Q3,9,September,2023-09,Sales,Europe,3.41,2.93
2023-09-01,20230901,2,3,71,5,1.6,70.69,208,2023,Q3,9,September,2023-09,Sales,Asia Pacific,7.04,2.37
2023-09-01,20230901,2,4,52,1,1.84,80.65,182,2023,Q3,9,September,2023-09,Sales,Latin America,1.92,1.73
2023-09-01,20230901,3,1,92,3,3.15,93.16,287,2023,Q3,9,September,2023-09,Marketing,North America,3.26,3.07
2023-09-01,20230901,3,2,67,5,3.46,71.56,229,2023,Q3,9,September,2023-09,Marketing,Europe,7.46,2.23
2023-09-01,20230901,3,3,51,3,2.68,82.79,156,2023,Q3,9,September,2023-09,Marketing,Asia Pacific,5.88,1.7
2023-09-01,20230901,3,4,45,1,3.76,93.62,135,2023,Q3,9,September,2023-09,Marketing,Latin America,2.22,1.5
2023-09-01,20230901,4,1,299,6,5.02,82.96,921,2023,Q3,9,September,2023-09,Operations,North America,2.01,9.97
2023-09-01,20230901,4,2,213,9,5.08,87.32,895,2023,Q3,9,September,2023-09,Operations,Europe,4.23,7.1
2023-09-01,20230901,4,3,180,4,5.15,70.43,588,2023,Q3,9,September,2023-09,Operations,Asia Pacific,2.22,6.0
2023-09-01,20230901,4,4,135,2,4.58,94.51,400,2023,Q3,9,September,2023-09,Operations,Latin America,1.48,4.5
2023-09-01,20230901,5,1,56,1,1.62,85.93,142,2023,Q3,9,September,2023-09,Finance,North America,1.79,1.87
2023-09-01,20230901,5,2,43,3,1.68,91.18,151,2023,Q3,9,September,2023-09,Finance,Europe,6.98,1.43
2023-09-01,20230901,5,3,36,2,1.64,91.67,122,2023,Q3,9,September,2023-09,Finance,Asia Pacific,5.56,1.2
2023-09-01,20230901,5,4,28,1,1.2,71.0,57,2023,Q3,9,September,2023-09,Finance,Latin America,3.57,0.93
2023-09-01,20230901,6,1,42,1,2.38,79.0,131,2023,Q3,9,September,2023-09,HR,North America,2.38,1.4
2023-09-01,20230901,6,2,32,0,2.84,83.43,103,2023,Q3,9,September,2023-09,HR,Europe,0.0,1.07
2023-09-01,20230901,6,3,28,1,2.53,86.03,73,2023,Q3,9,September,2023-09,HR,Asia Pacific,3.57,0.93
2023-09-01,20230901,6,4,22,1,2.81,74.43,43,2023,Q3,9,September,2023-09,HR,Latin America,4.55,0.73
2023-09-01,20230901,7,1,826,42,1.26,80.18,1688,2023,Q3,9,September,2023-09,Customer Support,North America,5.08,27.53
2023-09-01,20230901,7,2,589,13,1.09,76.86,1876,2023,Q3,9,September,2023-09,Customer Support,Europe,2.21,19.63
2023-09-01,20230901,7,3,493,18,1.2,77.21,1637,2023,Q3,9,September,2023-09,Customer Support,Asia Pacific,3.65,16.43
2023-09-01,20230901,7,4,380,15,1.1,85.25,1123,2023,Q3,9,September,2023-09,Customer Support,Latin America,3.95,12.67
2023-09-01,20230901,8,1,163,9,6.01,91.56,455,2023,Q3,9,September,2023-09,Product,North America,5.52,5.43
2023-09-01,20230901,8,2,117,9,6.68,90.42,368,2023,Q3,9,September,2023-09,Product,Europe,7.69,3.9
2023-09-01,20230901,8,3,99,7,5.62,74.24,287,2023,Q3,9,September,2023-09,Product,Asia Pacific,7.07,3.3
2023-09-01,20230901,8,4,72,2,4.81,78.57,195,2023,Q3,9,September,2023-09,Product,Latin America,2.78,2.4
2023-10-01,20231001,1,1,236,10,4.48,78.9,714,2023,Q4,10,October,2023-10,Engineering,North America,4.24,7.87
2023-10-01,20231001,1,2,160,11,6.49,74.1,529,2023,Q4,10,October,2023-10,Engineering,Europe,6.88,5.33
2023-10-01,20231001,1,3,135,6,4.51,77.54,450,2023,Q4,10,October,2023-10,Engineering,Asia Pacific,4.44,4.5
2023-10-01,20231001,1,4,110,6,5.59,79.68,386,2023,Q4,10,October,2023-10,Engineering,Latin America,5.45,3.67
2023-10-01,20231001,2,1,132,4,1.82,83.14,324,2023,Q4,10,October,2023-10,Sales,North America,3.03,4.4
2023-10-01,20231001,2,2,92,5,2.12,78.27,300,2023,Q4,10,October,2023-10,Sales,Europe,5.43,3.07
2023-10-01,20231001,2,3,81,2,2.25,71.08,209,2023,Q4,10,October,2023-10,Sales,Asia Pacific,2.47,2.7
2023-10-01,20231001,2,4,56,1,1.62,74.29,188,2023,Q4,10,October,2023-10,Sales,Latin America,1.79,1.87
2023-10-01,20231001,3,1,94,3,3.4,74.56,298,2023,Q4,10,October,2023-10,Marketing,North America,3.19,3.13
2023-10-01,20231001,3,2,68,4,3.89,93.45,229,2023,Q4,10,October,2023-10,Marketing,Europe,5.88,2.27
2023-10-01,20231001,3,3,60,1,3.83,77.05,160,2023,Q4,10,October,2023-10,Marketing,Asia Pacific,1.67,2.0
2023-10-01,20231001,3,4,38,1,3.49,93.61,139,2023,Q4,10,October,2023-10,Marketing,Latin America,2.63,1.27
2023-10-01,20231001,4,1,315,20,3.73,71.13,921,2023,Q4,10,October,2023-10,Operations,North America,6.35,10.5
2023-10-01,20231001,4,2,226,7,3.32,74.49,900,2023,Q4,10,October,2023-10,Operations,Europe,3.1,7.53
2023-10-01,20231001,4,3,201,5,4.28,84.83,609,2023,Q4,10,October,2023-10,Operations,Asia Pacific,2.49,6.7
2023-10-01,20231001,4,4,128,5,3.3,79.89,404,2023,Q4,10,October,2023-10,Operations,Latin America,3.91,4.27
2023-10-01,20231001,5,1,61,3,1.6,80.86,146,2023,Q4,10,October,2023-10,Finance,North America,4.92,2.03
2023-10-01,20231001,5,2,49,1,1.75,88.94,155,2023,Q4,10,October,2023-10,Finance,Europe,2.04,1.63
2023-10-01,20231001,5,3,35,1,1.27,71.15,122,2023,Q4,10,October,2023-10,Finance,Asia Pacific,2.86,1.17
2023-10-01,20231001,5,4,26,1,1.84,75.89,61,2023,Q4,10,October,2023-10,Finance,Latin America,3.85,0.87
2023-10-01,20231001,6,1,49,3,3.05,79.1,131,2023,Q4,10,October,2023-10,HR,North America,6.12,1.63
2023-10-01,20231001,6,2,35,1,3.06,94.9,106,2023,Q4,10,October,2023-10,HR,Europe,2.86,1.17
2023-10-01,20231001,6,3,27,0,2.01,82.73,75,2023,Q4,10,October,2023-10,HR,Asia Pacific,0.0,0.9
2023-10-01,20231001,6,4,22,1,3.15,85.7,46,2023,Q4,10,October,2023-10,HR,Latin America,4.55,0.73
2023-10-01,20231001,7,1,703,50,1.14,74.26,1714,2023,Q4,10,October,2023-10,Customer Support,North America,7.11,23.43
2023-10-01,20231001,7,2,632,13,1.03,77.84,1960,2023,Q4,10,October,2023-10,Customer Support,Europe,2.06,21.07
2023-10-01,20231001,7,3,497,20,1.01,94.55,1714,2023,Q4,10,October,2023-10,Customer Support,Asia Pacific,4.02,16.57
2023-10-01,20231001,7,4,377,17,0.92,80.3,1176,2023,Q4,10,October,2023-10,Customer Support,Latin America,4.51,12.57
2023-10-01,20231001,8,1,139,5,4.94,80.81,478,2023,Q4,10,October,2023-10,Product,North America,3.6,4.63
2023-10-01,20231001,8,2,105,6,7.6,75.92,382,2023,Q4,10,October,2023-10,Product,Europe,5.71,3.5
2023-10-01,20231001,8,3,102,7,5.5,72.51,290,2023,Q4,10,October,2023-10,Product,Asia Pacific,6.86,3.4
2023-10-01,20231001,8,4,72,4,6.82,78.4,197,2023,Q4,10,October,2023-10,Product,Latin America,5.56,2.4
2023-11-01,20231101,1,1,231,11,5.82,81.03,729,2023,Q4,11,November,2023-11,Engineering,North America,4.76,7.7
2023-11-01,20231101,1,2,168,5,4.66,72.37,540,2023,Q4,11,November,2023-11,Engineering,Europe,2.98,5.6
2023-11-01,20231101,1,3,127,3,5.87,78.14,466,2023,Q4,11,November,2023-11,Engineering,Asia Pacific,2.36,4.23
2023-11-01,20231101,1,4,109,5,6.4,70.54,402,2023,Q4,11,November,2023-11,Engineering,Latin America,4.59,3.63
2023-11-01,20231101,2,1,132,9,1.77,78.17,328,2023,Q4,11,November,2023-11,Sales,North America,6.82,4.4
2023-11-01,20231101,2,2,95,5,1.92,83.49,313,2023,Q4,11,November,2023-11,Sales,Europe,5.26,3.17
2023-11-01,20231101,2,3,73,5,2.37,71.62,218,2023,Q4,11,November,2023-11,Sales,Asia Pacific,6.85,2.43
2023-11-01,20231101,2,4,53,2,2.56,91.98,192,2023,Q4,11,November,2023-11,Sales,Latin America,3.77,1.77
2023-11-01,20231101,3,1,87,2,3.2,72.86,307,2023,Q4,11,November,2023-11,Marketing,North America,2.3,2.9
2023-11-01,20231101,3,2,63,2,2.73,94.28,238,2023,Q4,11,November,2023-11,Marketing,Europe,3.17,2.1
2023-11-01,20231101,3,3,54,1,3.18,75.34,165,2023,Q4,11,November,2023-11,Marketing,Asia Pacific,1.85,1.8
2023-11-01,20231101,3,4,44,2,3.35,83.53,147,2023,Q4,11,November,2023-11,Marketing,Latin America,4.55,1.47
2023-11-01,20231101,4,1,330,16,3.81,81.49,933,2023,Q4,11,November,2023-11,Operations,North America,4.85,11.0
2023-11-01,20231101,4,2,240,12,3.41,74.94,923,2023,Q4,11,November,2023-11,Operations,Europe,5.0,8.0
2023-11-01,20231101,4,3,201,10,4.56,78.48,631,2023,Q4,11,November,2023-11,Operations,Asia Pacific,4.98,6.7
2023-11-01,20231101,4,4,138,8,3.3,82.33,412,2023,Q4,11,November,2023-11,Operations,Latin America,5.8,4.6
2023-11-01,20231101,5,1,58,4,1.34,77.78,151,2023,Q4,11,November,2023-11,Finance,North America,6.9,1.93
2023-11-01,20231101,5,2,50,2,1.76,91.41,158,2023,Q4,11,November,2023-11,Finance,Europe,4.0,1.67
2023-11-01,20231101,5,3,36,1,1.82,71.11,124,2023,Q4,11,November,2023-11,Finance,Asia Pacific,2.78,1.2
2023-11-01,20231101,5,4,29,1,1.53,83.5,62,2023,Q4,11,November,2023-11,Finance,Latin America,3.45,0.97
2023-11-01,20231101,6,1,44,2,3.13,76.52,138,2023,Q4,11,November,2023-11,HR,North America,4.55,1.47
2023-11-01,20231101,6,2,36,0,2.91,70.89,113,2023,Q4,11,November,2023-11,HR,Europe,0.0,1.2
2023-11-01,20231101,6,3,30,1,2.32,79.54,77,2023,Q4,11,November,2023-11,HR,Asia Pacific,3.33,1.0
2023-11-01,20231101,6,4,20,0,2.78,74.11,49,2023,Q4,11,November,2023-11,HR,Latin America,0.0,0.67
2023-11-01,20231101,7,1,808,39,1.23,76.18,1716,2023,Q4,11,November,2023-11,Customer Support,North America,4.83,26.93
2023-11-01,20231101,7,2,598,28,1.08,92.48,2076,2023,Q4,11,November,2023-11,Customer Support,Europe,4.68,19.93
